ensembl_gene_id	logFC_DCM	PValue_DCM	hgnc_symbol	entrezgene
ENSG00000111707	-0.103107221429944	0.432258606869989	SUDS3	64426
ENSG00000111711	0.0724691421127926	0.678460392503048	GOLT1B	51026
ENSG00000111713	-0.467398555320039	0.412129667205131	GYS2	2998
ENSG00000111716	-0.322295578882452	0.236335202207876	LDHB	3945
ENSG00000111725	0.36538774820602	0.022599311476929	PRKAB1	5564
ENSG00000111726	-0.229081157729572	0.219793036908634	CMAS	55907
ENSG00000111727	-0.539627154423297	0.0208942383456475	HCFC2	29915
ENSG00000111728	-0.332432347114153	0.472094081875203	ST8SIA1	6489
ENSG00000111729	0.0646843219704408	0.900472206436618	CLEC4A	50856
ENSG00000111731	0.0228749064499939	0.892499721507312	C2CD5	9847
ENSG00000111737	-0.105701758385417	0.485771404199128	RAB35	11021
ENSG00000111752	-0.0272543132072622	0.92368304969448	PHC1	1911
ENSG00000111775	-0.215083445935145	0.473550140144561	COX6A1	1337
ENSG00000111783	0.367602646032708	0.523417053447167	RFX4	5992
ENSG00000111785	-0.204630200372824	0.15227046958062	RIC8B	55188
ENSG00000111786	-0.191508619697582	0.436044376496486	SRSF9	8683
ENSG00000111790	0.120231287156457	0.472785472559041	FGFR1OP2	26127
ENSG00000111796	1.57504244787189	0.0041625589879057	KLRB1	3820
ENSG00000111799	0.195490189365826	0.429922215210814	COL12A1	1303
ENSG00000111801	-0.262053702136395	0.248991405267569	BTN3A3	10384
ENSG00000111802	0.00624118659355731	0.965733672199867	TDP2	51567
ENSG00000111816	-0.109017679941343	0.764321773944701	FRK	2444
ENSG00000111817	-0.0436243528783571	0.846469934808805	DSE	29940
ENSG00000111832	-0.296159182497981	0.0304545781639105	RWDD1	51389
ENSG00000111834	-1.00224488895902	0.0605622450663854	RSPH4A	345895
ENSG00000111843	-0.0180160218709685	0.940637882251425	TMEM14C	51522
ENSG00000111845	-0.477518383268643	0.129413416468342	PAK1IP1	55003
ENSG00000111846	-0.288282263698824	0.325843477093602	GCNT2	2651
ENSG00000111850	0.0166468273897388	0.945442970429923	SMIM8	57150
ENSG00000111859	0.139661696200704	0.663587631099011	NEDD9	4739
ENSG00000111860	-0.535977467784637	0.0169460394612668	CEP85L	387119
ENSG00000111875	-0.0378708049721413	0.809362484850227	ASF1A	25842
ENSG00000111877	0.200952789795989	0.557196112005313	MCM9	254394
ENSG00000111879	0.000370925784427255	0.999333670152317	FAM184A	79632
ENSG00000111880	-0.215570118067243	0.444942191886061	RNGTT	8732
ENSG00000111885	-0.262957965009722	0.299855254219776	MAN1A1	4121
ENSG00000111886	-0.258636423903381	0.62551815320888	GABRR2	2570
ENSG00000111897	-0.304042558564226	0.176295497920008	SERINC1	57515
ENSG00000111906	0.168147644932555	0.339813335334822	HDDC2	51020
ENSG00000111907	0.466431836101958	0.0265327131966115	TPD52L1	7164
ENSG00000111911	-0.30764165287136	0.116322410986351	HINT3	135114
ENSG00000111912	-0.403400473677786	0.126075103515745	NCOA7	135112
ENSG00000111913	0.253205822962258	0.384905604100615	RIPOR2	9750
ENSG00000111961	-0.236821278451789	0.251250024386892	SASH1	23328
ENSG00000111962	0.0440775186633831	0.904645772300165	UST	10090
ENSG00000111981	-0.532423682193978	0.436558674690646	ULBP1	80329
ENSG00000112029	-0.0210611324449752	0.96530243195751	FBXO5	26271
ENSG00000112031	-0.0635832475502619	0.781353952518258	MTRF1L	54516
ENSG00000112033	0.0316358664862141	0.87451581249176	PPARD	5467
ENSG00000112039	0.0584462944852963	0.840260191888173	FANCE	2178
ENSG00000112062	-0.19386306903886	0.312472070311101	MAPK14	1432
ENSG00000112077	-1.29317167265448	0.080199737214643	RHAG	6005
ENSG00000112078	-0.567985204502627	0.00369275804131023	KCTD20	222658
ENSG00000112079	0.117171753792594	0.46094442015664	STK38	11329
ENSG00000112081	-0.186843555535403	0.202161825495991	SRSF3	6428
ENSG00000112096	-0.211395267102582	0.285142396127364	SOD2	6648
ENSG00000112110	0.105240548200687	0.54772144847466	MRPL18	29074
ENSG00000112118	-0.151753715931269	0.356017600694972	MCM3	4172
ENSG00000112130	0.148619816094355	0.323520942907547	RNF8	9025
ENSG00000112137	-0.813295088434537	0.0125572081196358	PHACTR1	221692
ENSG00000112139	0.131319420897301	0.607708263697337	MDGA1	266727
ENSG00000112144	-0.266122191334214	0.355421869486352	ICK	22858
ENSG00000112146	0.309967177824997	0.103063389609884	FBXO9	26268
ENSG00000112149	-0.588542738218196	0.134384598915299	CD83	9308
ENSG00000112159	-0.0417879937555867	0.740441684297425	MDN1	23195
ENSG00000112164	0.253890656373518	0.661319691426776	GLP1R	2740
ENSG00000112167	0.210054569250092	0.207998546138722	SAYSD1	55776
ENSG00000112175	-0.293174424703936	0.444217652651581	BMP5	653
ENSG00000112182	0.692835488029631	0.0216792332316519	BACH2	60468
ENSG00000112183	-0.0450487616824625	0.817024567695221	RBM24	221662
ENSG00000112186	-0.0543244818523814	0.843017718990129	CAP2	10486
ENSG00000112200	-0.292081468429829	0.0680293931761967	ZNF451	26036
ENSG00000112208	-0.103999483590695	0.569711030780448	BAG2	9532
ENSG00000112210	0.431995280682296	0.105230171941263	RAB23	51715
ENSG00000112214	-0.234419104496675	0.667187748906708	FHL5	9457
ENSG00000112218	-0.155710147748188	0.798449319437809	GPR63	81491
ENSG00000112234	-0.257281028707368	0.469382900534837	FBXL4	26235
ENSG00000112237	-0.190816660015524	0.374069453131729	CCNC	892
ENSG00000112242	-0.048579473338705	0.801169855030749	E2F3	1871
ENSG00000112245	-0.479714377199112	0.109331916146732	PTP4A1	7803
ENSG00000112246	0.31858690679335	0.626182473276156	SIM1	6492
ENSG00000112249	-0.432879044419076	0.0396272630533521	ASCC3	10973
ENSG00000112276	-0.28033833486563	0.310630919047694	BVES	11149
ENSG00000112280	0.520922240873238	0.349513136838068	COL9A1	1297
ENSG00000112282	0.0475279063629202	0.784617060312354	MED23	9439
ENSG00000112290	-0.099013396730433	0.786217210182141	WASF1	8936
ENSG00000112293	-0.278967668605589	0.389011619102638	GPLD1	2822
ENSG00000112294	-0.223804448234161	0.474142495771435	ALDH5A1	7915
ENSG00000112297	-0.280634628580333	0.4398187441646	CRYBG1	202
ENSG00000112299	0.906015294843571	0.182614960904915	VNN1	8876
ENSG00000112303	-0.375261723481125	0.473234337378542	VNN2	8875
ENSG00000112304	-0.0688871284510089	0.750115654063194	ACOT13	55856
ENSG00000112305	-0.150755718063927	0.270863307402363	SMAP1	60682
ENSG00000112306	-0.393573810618544	0.153758972356344	RPS12	6206
ENSG00000112308	0.278570164292128	0.0955763918498903	C6orf62	81688
ENSG00000112309	0.126552130721921	0.841770086588601	B3GAT2	135152
ENSG00000112312	-0.364833629028522	0.167320958630155	GMNN	51053
ENSG00000112319	0.220051900894666	0.325527785437653	EYA4	2070
ENSG00000112320	0.15228240293898	0.392444395628368	SOBP	55084
ENSG00000112335	-0.0696701917350555	0.773774128004709	SNX3	8724
ENSG00000112339	-0.36302531335494	0.0547193320273692	HBS1L	10767
ENSG00000112343	-0.133998814165177	0.551577062149435	TRIM38	10475
ENSG00000112357	-0.191037939567942	0.549998635581309	PEX7	5191
ENSG00000112365	-0.178285078864231	0.406137059585432	ZBTB24	9841
ENSG00000112367	0.182471206011347	0.276208766719806	FIG4	9896
ENSG00000112378	-0.0656043612331032	0.799471679284806	PERP	64065
ENSG00000112379	0.634874712023735	0.0326554541355919	ARFGEF3	57221
ENSG00000112394	-0.0284950648712229	0.910785238474634	SLC16A10	117247
ENSG00000112406	-0.451125250199405	0.0204448022003043	HECA	51696
ENSG00000112414	-0.142425344270778	0.757705381158393	ADGRG6	57211
ENSG00000112419	-0.261581968444913	0.113422223880759	PHACTR2	9749
ENSG00000112425	-0.274606030588454	0.19526833351389	EPM2A	7957
ENSG00000112473	-0.335091763169812	0.0570178013813517	SLC39A7	7922
ENSG00000112511	-0.156671145818285	0.521178262981879	PHF1	5252
ENSG00000112514	0.149371374005035	0.312433968324324	CUTA	51596
ENSG00000112530	0.309651860594871	0.31053200950824	PACRG	135138
ENSG00000112531	-0.293749592808816	0.0760173849667907	QKI	9444
ENSG00000112541	-0.130279866331792	0.592937877543705	PDE10A	10846
ENSG00000112559	0.161829782419726	0.737750643943952	MDFI	4188
ENSG00000112561	0.217111374484505	0.282083489516982	TFEB	7942
ENSG00000112562	0.914502644582401	0.0332209562458131	SMOC2	64094
ENSG00000112576	0.0923544801644985	0.475737854367891	CCND3	896
ENSG00000112578	-0.673489084010251	0.0693278788941016	BYSL	705
ENSG00000112584	0.127761950206017	0.329959301714766	FAM120B	84498
ENSG00000112592	-0.0220744592455169	0.930416309743856	TBP	6908
ENSG00000112599	-0.424811895029625	0.309843454515362	GUCA1B	2979
ENSG00000112619	0.0476766521470487	0.90349980786212	PRPH2	5961
ENSG00000112624	0.0194779364352656	0.927265988208548	BICRAL	23506
ENSG00000112640	-0.172828599001759	0.246469523459294	PPP2R5D	5528
ENSG00000112651	0.16323433625256	0.312633573956711	MRPL2	51069
ENSG00000112655	0.574020827913449	0.0783783179869138	PTK7	5754
ENSG00000112658	-0.0110162054436507	0.952243657992867	SRF	6722
ENSG00000112659	0.325540129234817	0.0444958893031686	CUL9	23113
ENSG00000112667	0.611887186158895	0.0360008207952367	DNPH1	10591
ENSG00000112679	-0.107655990076601	0.33221453817357	DUSP22	56940
ENSG00000112685	0.0161191925410182	0.933853796752372	EXOC2	55770
ENSG00000112695	0.284494850813926	0.150957088541978	COX7A2	1347
ENSG00000112697	-0.24609252786048	0.101743013188145	TMEM30A	55754
ENSG00000112699	-0.0668505720680207	0.793663082616594	GMDS	2762
ENSG00000112701	-0.299104692233812	0.0453474866114929	SENP6	26054
ENSG00000112715	0.526285728068397	0.0258184641638776	VEGFA	7422
ENSG00000112739	-0.591075001382643	0.001147212161457	PRPF4B	8899
ENSG00000112742	-0.00836932194909575	0.988548702448306	TTK	7272
ENSG00000112759	-0.111581429631428	0.635144741994286	SLC29A1	2030
ENSG00000112763	-0.0866309063471308	0.577346758092185	BTN2A1	11120
ENSG00000112769	-0.0506616616785295	0.78769004074121	LAMA4	3910
ENSG00000112773	-0.504675118498407	0.0078990208426332	TENT5A	55603
ENSG00000112782	-0.624791829304104	0.0471018568992879	CLIC5	53405
ENSG00000112787	-0.0994976843400203	0.676484510291918	FBRSL1	57666
ENSG00000112796	-0.104167127426262	0.831602853358502	ENPP5	59084
ENSG00000112799	0.863711358173556	0.0655973225942769	LY86	9450
ENSG00000112837	0.0709295092218511	0.872564087740378	TBX18	9096
ENSG00000112851	-0.189129298741887	0.233635928781541	ERBIN	55914
ENSG00000112852	-0.15022600639924	0.782384873751851	PCDHB2	56133
ENSG00000112855	0.253390731367681	0.0903316186283941	HARS2	23438
ENSG00000112874	-0.207239286713915	0.430446134740821	NUDT12	83594
ENSG00000112877	0.497900176555973	0.258828684357083	CEP72	55722
ENSG00000112893	-0.615298224972133	0.14983693765605	MAN2A1	4124
ENSG00000112902	0.0624255356958208	0.772126601170218	SEMA5A	9037
ENSG00000112936	-0.942533072739478	0.011531253528235	C7	730
ENSG00000112941	-0.311232706549768	0.0816487528290044	TENT4A	11044
ENSG00000112964	0.0983345384344068	0.717162656041085	GHR	2690
ENSG00000112972	-0.200626237265058	0.340010298950785	HMGCS1	3157
ENSG00000112977	0.0444328439526272	0.807180427640829	DAP	1611
ENSG00000112981	0.164857845139782	0.639139204786684	NME5	8382
ENSG00000112983	0.186499327828288	0.240951952612001	BRD8	10902
ENSG00000112984	3.97510726203289	0.000388980993824623	KIF20A	10112
ENSG00000112992	-0.419755919445396	0.224311940001696	NNT	23530
ENSG00000112996	-0.0245781461607447	0.915284433445209	MRPS30	10884
ENSG00000113013	-0.268994659723111	0.124178754414317	HSPA9	3313
ENSG00000113048	-0.348467026120049	0.262590467276234	MRPS27	23107
ENSG00000113068	0.198878253704994	0.234936042732158	PFDN1	5201
ENSG00000113070	-0.151678564328446	0.676611955979587	HBEGF	1839
ENSG00000113073	0.681603452979991	0.306243524765082	SLC4A9	83697
ENSG00000113083	0.279556075649649	0.55824844043252	LOX	4015
ENSG00000113088	0.708382671253193	0.277668713273987	GZMK	3003
ENSG00000113100	1.0371740744923	0.130510399414527	CDH9	1007
ENSG00000113108	0.793023433046555	0.00609552777678686	APBB3	10307
ENSG00000113119	0.576096290336183	0.0674862332399378	TMCO6	55374
ENSG00000113140	-0.024690873839351	0.900252707370437	SPARC	6678
ENSG00000113141	0.0797639291769289	0.603976968817145	IK	3550
ENSG00000113161	0.0868932482942157	0.681124164596594	HMGCR	3156
ENSG00000113163	-0.0441881667587267	0.762856431740947	COL4A3BP	10087
ENSG00000113194	-0.152356143924447	0.254072818290934	FAF2	23197
ENSG00000113196	0.0786101887109096	0.718182731715496	HAND1	9421
ENSG00000113205	0.240150965398729	0.628751541622121	PCDHB3	56132
ENSG00000113209	0.417374212672388	0.272465881283011	PCDHB5	26167
ENSG00000113211	0.688627732002566	0.162163389766045	PCDHB6	56130
ENSG00000113212	0.389749909392388	0.451567783587428	PCDHB7	56129
ENSG00000113231	1.32489701517784	0.0138770259928912	PDE8B	8622
ENSG00000113240	0.00457760268907894	0.98077585660876	CLK4	57396
ENSG00000113248	-0.549555218374352	0.101348311336477	PCDHB15	56121
ENSG00000113262	-0.425269063395879	0.601805893173915	GRM6	2916
ENSG00000113263	0.130178621477234	0.845422343071337	ITK	3702
ENSG00000113269	-0.0746405569110735	0.707701854649406	RNF130	55819
ENSG00000113272	-0.278316364290324	0.275834325284414	THG1L	54974
ENSG00000113273	-0.388826706882747	0.147593850996558	ARSB	411
ENSG00000113282	-0.321321920931764	0.0574473062712247	CLINT1	9685
ENSG00000113296	1.51542760199052	0.000218114469178488	THBS4	7060
ENSG00000113300	-0.145110224873156	0.408368140456282	CNOT6	57472
ENSG00000113312	-0.0119894456334868	0.943758527976605	TTC1	7265
ENSG00000113318	0.100969427690935	0.645687136377897	MSH3	4437
ENSG00000113319	-0.403913378442286	0.0438347300276059	RASGRF2	5924
ENSG00000113328	-0.529876129674699	0.0483239996875665	CCNG1	900
ENSG00000113356	0.28888958368494	0.586062138986943	POLR3G	10622
ENSG00000113360	-0.0551794228968972	0.72252692252253	DROSHA	29102
ENSG00000113361	0.469404845257357	0.0524529239354109	CDH6	1004
ENSG00000113368	-0.627468925459431	0.249450801952098	LMNB1	4001
ENSG00000113369	0.0381386581129887	0.914248800116655	ARRDC3	57561
ENSG00000113384	-0.396987087485776	0.0274648932708276	GOLPH3	64083
ENSG00000113387	-0.113892695453676	0.482852120328475	SUB1	10923
ENSG00000113389	0.239946034878819	0.39044771450409	NPR3	4883
ENSG00000113391	-0.117990481748549	0.587058985045392	FAM172A	83989
ENSG00000113396	-0.14344440818973	0.730485562855551	SLC27A6	28965
ENSG00000113407	-0.548772594772353	0.0935755530452998	TARS	6897
ENSG00000113430	-0.0293702634378852	0.88333722083688	IRX4	50805
ENSG00000113441	-0.0470075443700395	0.786818016890303	LNPEP	4012
ENSG00000113448	-1.05177518620035	0.0160113458747485	PDE4D	5144
ENSG00000113456	-0.208548189498689	0.188026331444951	RAD1	5810
ENSG00000113460	-0.165780632494969	0.50938598301326	BRIX1	55299
ENSG00000113494	-0.313345368119657	0.454125343523995	PRLR	5618
ENSG00000113504	0.00584845382157174	0.975205541272139	SLC12A7	10723
ENSG00000113522	-0.103703990865289	0.497202593634229	RAD50	10111
ENSG00000113532	-0.519735464598816	0.105127602950291	ST8SIA4	7903
ENSG00000113552	0.226105838104801	0.215110229886236	GNPDA1	10007
ENSG00000113555	-0.133005860709607	0.61899916995974	PCDH12	51294
ENSG00000113558	-0.102829049874263	0.512308171072646	SKP1	6500
ENSG00000113569	-0.133214996236036	0.582255877522339	NUP155	9631
ENSG00000113575	0.0124034474542804	0.935547932789702	PPP2CA	5515
ENSG00000113578	0.492321745767362	0.0438951631946608	FGF1	2246
ENSG00000113580	-0.269878561514611	0.147712633026568	NR3C1	2908
ENSG00000113583	-0.400898528200084	0.121269948496326	C5orf15	56951
ENSG00000113593	0.0797440555076594	0.748963654519069	PPWD1	23398
ENSG00000113594	-0.248394470523459	0.219443991039672	LIFR	3977
ENSG00000113595	-0.0408729037203234	0.845052098569603	TRIM23	373
ENSG00000113597	-0.0851993626369612	0.647709917540812	TRAPPC13	80006
ENSG00000113600	1.65448474144639	0.0115750799789577	C9	735
ENSG00000113615	-0.231159850189745	0.177538337579376	SEC24A	10802
ENSG00000113621	-0.127295547476662	0.37891198036449	TXNDC15	79770
ENSG00000113638	-0.29390633559996	0.229727447233602	TTC33	23548
ENSG00000113643	-0.144268591741895	0.363746737560555	RARS	5917
ENSG00000113645	-1.71777216675417	0.0405916541085328	WWC1	23286
ENSG00000113648	-0.0166353961389353	0.902369249221929	H2AFY	9555
ENSG00000113649	-0.221116741444002	0.285350713623278	TCERG1	10915
ENSG00000113657	0.259733800974196	0.0966831898545257	DPYSL3	1809
ENSG00000113658	-0.410478441378487	0.0144390828218274	SMAD5	4090
ENSG00000113712	-0.204869730600113	0.245627641528319	CSNK1A1	1452
ENSG00000113716	0.213992946686686	0.243065361788755	HMGXB3	22993
ENSG00000113719	-0.109310423233707	0.575068447160888	ERGIC1	57222
ENSG00000113721	-0.311982911996996	0.0716204303570698	PDGFRB	5159
ENSG00000113732	0.17473382641802	0.218617231768912	ATP6V0E1	8992
ENSG00000113734	0.158256212494972	0.334384222157437	BNIP1	662
ENSG00000113739	-1.42423536083467	0.0133590861472254	STC2	8614
ENSG00000113742	-0.421962804434133	0.0741666887907512	CPEB4	80315
ENSG00000113749	-0.706187785992224	0.011164808309441	HRH2	3274
ENSG00000113758	-0.0274546366041976	0.90948862223256	DBN1	1627
ENSG00000113761	0.211638013983307	0.208245550226817	ZNF346	23567
ENSG00000113790	-0.28029499197695	0.43450360669171	EHHADH	1962
ENSG00000113805	-0.0978625504229893	0.855468463106156	CNTN3	5067
ENSG00000113810	-0.197403021277135	0.242107778545738	SMC4	10051
ENSG00000113811	-0.232043360921538	0.261658156437993	SELENOK	58515
ENSG00000113812	-0.123673565544301	0.552115336259324	ACTR8	93973
ENSG00000113838	-0.300760196491889	0.259450145732071	TBCCD1	55171
ENSG00000113845	-0.100514943846427	0.639099310948188	TIMMDC1	51300
ENSG00000113851	-0.0356859386894028	0.7900742410107	CRBN	51185
ENSG00000113889	-0.00774094326031264	0.98917097602133	KNG1	3827
ENSG00000113916	-0.756742315528777	0.0604691356908488	BCL6	604
ENSG00000113924	0.269913366680854	0.622333172427071	HGD	3081
ENSG00000113966	-0.475218104746323	0.418599719742583	ARL6	84100
ENSG00000113971	0.312651975386098	0.0421188436720123	NPHP3	27031
ENSG00000114013	-0.268635653921699	0.515491451808622	CD86	942
ENSG00000114019	0.135907382574221	0.64259412388661	AMOTL2	51421
ENSG00000114021	-0.181718307089816	0.232385655699018	NIT2	56954
ENSG00000114023	0.0257086009211786	0.882423099123205	FAM162A	26355
ENSG00000114026	0.218106277777079	0.194886966235102	OGG1	4968
ENSG00000114030	-0.192206176757377	0.158772031497317	KPNA1	3836
ENSG00000114054	0.0876150253027012	0.778857868641873	PCCB	5096
ENSG00000114062	-0.235450461913181	0.166229228786316	UBE3A	7337
ENSG00000114098	-0.581192479414717	0.0301841995668732	ARMC8	25852
ENSG00000114107	-0.295349443450079	0.216837350887073	CEP70	80321
ENSG00000114115	-0.223500305709598	0.45570755243804	RBP1	5947
ENSG00000114120	-0.00345597528614699	0.983663629961495	SLC25A36	55186
ENSG00000114124	-0.31903831203434	0.617431339294368	GRK7	131890
ENSG00000114125	0.0552581304391883	0.702809387402362	RNF7	9616
ENSG00000114126	-0.00355601533621538	0.986544938336082	TFDP2	7029
ENSG00000114127	-0.312082853315415	0.0545183172828201	XRN1	54464
ENSG00000114166	-0.604611489457966	0.0746520070602415	KAT2B	8850
ENSG00000114200	-0.100498417850541	0.865396713277028	BCHE	590
ENSG00000114204	-0.132862286091714	0.860729875910487	SERPINI2	5276
ENSG00000114209	-0.484644910121968	0.0919137968121985	PDCD10	11235
ENSG00000114251	-0.448624525160591	0.208870646267713	WNT5A	7474
ENSG00000114268	0.130813186418008	0.767601301724495	PFKFB4	5210
ENSG00000114270	0.41809481570562	0.197928737642026	COL7A1	1294
ENSG00000114279	-0.232653074732415	0.236832659240937	FGF12	2257
ENSG00000114302	-0.159321762916735	0.240051757476448	PRKAR2A	5576
ENSG00000114315	-0.22867846249335	0.454060166637658	HES1	3280
ENSG00000114316	0.0571989656749694	0.715834437182693	USP4	7375
ENSG00000114316	0.0571989656749694	0.715834437182693	USP4	107986084
ENSG00000114331	-0.149573224748834	0.32823505371991	ACAP2	23527
ENSG00000114346	-0.485002742150974	0.12224413219908	ECT2	1894
ENSG00000114353	0.10837607028237	0.451159931175445	GNAI2	2771
ENSG00000114354	-0.195681605237164	0.404803209931803	TFG	10342
ENSG00000114374	0.138956006039012	0.777283001591	USP9Y	8287
ENSG00000114378	0.138358490416946	0.413459345572068	HYAL1	3373
ENSG00000114383	0.209228086293579	0.139076833533133	TUSC2	11334
ENSG00000114388	0.326026529529006	0.0430149714705948	NPRL2	10641
ENSG00000114391	-0.302311732074445	0.278096655448582	RPL24	6152
ENSG00000114395	0.197844140091595	0.25150603272744	CYB561D2	11068
ENSG00000114405	0.504584614978626	0.180718226851847	C3orf14	57415
ENSG00000114416	-0.260250596839088	0.0496893820768323	FXR1	8087
ENSG00000114423	-0.362414621661656	0.0708160210805699	CBLB	868
ENSG00000114439	-0.0678682604760512	0.603517988698317	BBX	56987
ENSG00000114446	-0.087640134200445	0.675670442213037	IFT57	55081
ENSG00000114450	-0.57939227934169	0.139757153496035	GNB4	59345
ENSG00000114473	-0.687731318977576	0.15968140459844	IQCG	84223
ENSG00000114480	-0.476536993677861	0.0892427893160076	GBE1	2632
ENSG00000114491	-0.0299305924794229	0.900915018968499	UMPS	7372
ENSG00000114503	-0.139852852261311	0.442088835418532	NCBP2	22916
ENSG00000114520	-0.299358846043528	0.054625535665571	SNX4	8723
ENSG00000114529	-1.84373538759223	0.00426567005434457	C3orf52	79669
ENSG00000114541	-0.159099675960062	0.551428205049057	FRMD4B	23150
ENSG00000114544	0.00271287682738462	0.987383585737754	SLC41A3	54946
ENSG00000114547	-0.297893475930593	0.578690152541954	ROPN1B	152015
ENSG00000114554	-0.0793913176824955	0.602342626190947	PLXNA1	5361
ENSG00000114573	-0.239401341689728	0.0755057527310481	ATP6V1A	523
ENSG00000114626	0.732056100368645	0.00493459457695444	ABTB1	80325
ENSG00000114631	0.61191840956234	0.126763005335814	PODXL2	50512
ENSG00000114646	-0.0782062775895787	0.888729357105846	CSPG5	10675
ENSG00000114648	0.107389033340692	0.499769143827282	KLHL18	23276
ENSG00000114650	-0.0670223922107714	0.638396175795516	SCAP	22937
ENSG00000114654	0.193458883450745	0.606016016018743	EFCC1	79825
ENSG00000114656	-0.457804071038993	0.292540033591976	KIAA1257	57501
ENSG00000114670	0.208695031192428	0.51256211875851	NEK11	79858
ENSG00000114686	-0.414516666384785	0.0439443369618282	MRPL3	11222
ENSG00000114698	-0.00757661142953591	0.973535504162988	PLSCR4	57088
ENSG00000114735	0.702673260772115	0.00393384357174703	HEMK1	51409
ENSG00000114737	-0.128447036372857	0.711512266365635	CISH	1154
ENSG00000114738	-0.301217119266057	0.114932175452975	MAPKAPK3	7867
ENSG00000114739	0.264131725958593	0.558847392168777	ACVR2B	93
ENSG00000114742	0.0312980726456316	0.870208642265075	WDR48	57599
ENSG00000114744	-0.173072519362009	0.476147239547646	COMMD2	51122
ENSG00000114745	0.144003611583078	0.256668460364337	GORASP1	64689
ENSG00000114757	0.0203528545640437	0.974561682983458	PEX5L	51555
ENSG00000114767	0.0753791938750905	0.800536356900458	RRP9	9136
ENSG00000114770	0.0472816547767187	0.84261567899779	ABCC5	10057
ENSG00000114779	0.595540578520621	0.00882867190678958	ABHD14B	84836
ENSG00000114784	-0.137634283257465	0.617696651993944	EIF1B	10289
ENSG00000114790	-0.109620023286845	0.733549477613969	ARHGEF26	26084
ENSG00000114796	-0.140403006665413	0.589967671414417	KLHL24	54800
ENSG00000114805	0.0954596047976249	0.841899714017874	PLCH1	23007
ENSG00000114812	0.130758863040451	0.676322871114484	VIPR1	7433
ENSG00000114841	0.345924668807064	0.0762327407746044	DNAH1	25981
ENSG00000114850	-0.543999821021857	0.0414298438322842	SSR3	6747
ENSG00000114853	0.418404432858708	0.0146620594112093	ZBTB47	92999
ENSG00000114854	0.0369408478479142	0.855932145631138	TNNC1	7134
ENSG00000114857	-0.21664474049903	0.332541415975494	NKTR	4820
ENSG00000114859	0.0529815087672221	0.896370923328007	CLCN2	1181
ENSG00000114861	-0.296759679345713	0.13566684821426	FOXP1	27086
ENSG00000114867	-0.292481213089202	0.198164309165064	EIF4G1	1981
ENSG00000114902	-0.284912477501864	0.246921816235502	SPCS1	28972
ENSG00000114904	-0.377921348808191	0.092341574595733	NEK4	6787
ENSG00000114923	0.132486389890882	0.464147414400457	SLC4A3	6508
ENSG00000114933	-0.121543202528975	0.481314222019185	INO80D	54891
ENSG00000114942	-0.294848977875878	0.199578594616792	EEF1B2	1933
ENSG00000114948	-0.181439646865015	0.347260366777273	ADAM23	8745
ENSG00000114956	0.11426824645935	0.563376538012952	DGUOK	1716
ENSG00000114978	-0.296789632042268	0.105183102709997	MOB1A	55233
ENSG00000114982	0.00921653377258841	0.936087031111577	KANSL3	55683
ENSG00000114988	0.515775387226427	0.00381267995022793	LMAN2L	81562
ENSG00000114993	-0.0674618338717899	0.728995588134422	RTKN	6242
ENSG00000114999	-0.057847438514338	0.76258033137299	TTL	150465
ENSG00000115020	-0.0312948362592057	0.832141909747439	PIKFYVE	200576
ENSG00000115041	-0.00557265780060995	0.98618296610105	KCNIP3	30818
ENSG00000115042	-0.0945439721133468	0.646483763173219	FAHD2A	51011
ENSG00000115053	-0.502778422516312	0.0111929737690686	NCL	4691
ENSG00000115073	0.0982953822764507	0.529746598763824	ACTR1B	10120
ENSG00000115084	-0.105625454623368	0.557146869035229	SLC35F5	80255
ENSG00000115085	0.561190845823949	0.267605270975159	ZAP70	7535
ENSG00000115091	0.0752156560388926	0.726357060213603	ACTR3	10096
ENSG00000115107	-0.825837077215403	0.0168828387628595	STEAP3	55240
ENSG00000115109	-0.0626689850448042	0.667972405458397	EPB41L5	57669
ENSG00000115112	0.503017418983752	0.362135323287949	TFCP2L1	29842
ENSG00000115128	0.093265079938395	0.703391768750532	SF3B6	51639
ENSG00000115129	0.0853459502123067	0.730907603337844	TP53I3	9540
ENSG00000115137	-0.08543018068081	0.558420608303872	DNAJC27	51277
ENSG00000115138	0.695026672320478	0.170362294086109	POMC	5443
ENSG00000115145	-0.20018880525358	0.168037469843199	STAM2	10254
ENSG00000115155	-0.417532895439772	0.554438452163785	OTOF	9381
ENSG00000115159	-0.492217397643956	0.0447408141407398	GPD2	2820
ENSG00000115163	-0.374080460077339	0.69220036655953	CENPA	1058
ENSG00000115165	0.0445265204671489	0.93933163979398	CYTIP	9595
ENSG00000115170	-0.157142010726558	0.575244129577746	ACVR1	90
ENSG00000115183	-0.572094262057536	0.0412042845477759	TANC1	85461
ENSG00000115194	0.110882271806928	0.683092104385	SLC30A3	7781
ENSG00000115204	0.531528093196984	0.0262492319812788	MPV17	4358
ENSG00000115207	0.0467821656251858	0.726115543165294	GTF3C2	2976
ENSG00000115211	0.00576214345460135	0.966310147109225	EIF2B4	8890
ENSG00000115216	-0.0141213829128355	0.92150497241895	NRBP1	29959
ENSG00000115221	-0.22744011558406	0.572146373943226	ITGB6	3694
ENSG00000115226	-0.177208842555261	0.620406794891048	FNDC4	64838
ENSG00000115232	-0.130484971707118	0.815560873125064	ITGA4	3676
