GeneID	logFC	logCPM	F	PValue	FDR	hgnc_symbol
ENSG00000082293	-0.591300032	-0.373821433	1.595017488	0.216723502	0.48848309	COL19A1
ENSG00000082397	-0.645875316	1.727045872	8.450140694	0.006947134	0.104013871	EPB41L3
ENSG00000082438	-0.296946694	3.628134515	3.670549513	0.06533996	0.270021105	COBLL1
ENSG00000082458	0.14642658	2.889818684	0.52890988	0.472926614	0.717086232	DLG3
ENSG00000082482	-0.843574726	-1.772946474	1.718251041	0.200257779	0.471010713	KCNK2
ENSG00000082497	0.076225726	1.180659014	0.077270137	0.783014064	0.902895355	SERTAD4
ENSG00000082512	0.259699261	2.256281506	1.129454526	0.296707439	0.566834145	TRAF5
ENSG00000082515	0.31235557	4.781388542	3.497568297	0.07163741	0.282367289	MRPL22
ENSG00000082516	-0.428213645	3.025826748	5.689475514	0.023858094	0.171577128	GEMIN5
ENSG00000082556	-1.673333888	-1.56416177	4.784162216	0.036977548	0.208736283	OPRK1
ENSG00000082641	-0.120927624	7.948039896	0.374923485	0.545129172	0.766947035	NFE2L1
ENSG00000082684	0.802723793	2.693914411	8.355573748	0.007231472	0.10554375	SEMA5B
ENSG00000082701	0.031034987	4.959295251	0.045566925	0.832466417	0.925523633	GSK3B
ENSG00000082781	-0.27885574	4.616951229	2.076315752	0.160367582	0.419641689	ITGB5
ENSG00000082805	-0.353589008	4.090783086	4.652963444	0.039468752	0.216043927	ERC1
ENSG00000082898	0.328332751	5.273652476	3.748123401	0.06272025	0.265437355	XPO1
ENSG00000082996	-1.108976897	2.430795417	17.96399067	0.000210475	0.036854074	RNF13
ENSG00000083067	-0.128013039	-1.095517929	0.050153247	0.824375271	0.922219156	TRPM3
ENSG00000083093	-0.239864364	1.269996774	0.733979856	0.398657093	0.660798986	PALB2
ENSG00000083097	0.424181858	4.314423613	6.958967969	0.013298423	0.133192422	DOP1A
ENSG00000083099	-0.103930478	3.271506653	0.227248721	0.637162567	0.824108673	LYRM2
ENSG00000083123	-0.301286876	3.454140512	0.971460108	0.33251107	0.603258297	BCKDHB
ENSG00000083168	-0.101470651	4.043407469	0.428791316	0.517770034	0.748643102	KAT6A
ENSG00000083223	-0.495791431	2.552319669	7.953688924	0.00858882	0.112198849	TUT7
ENSG00000083290	-0.168053824	2.9950836	0.698163198	0.410268695	0.671825461	ULK2
ENSG00000083307	0.595993958	-1.786586298	0.715199277	0.40468324	0.666399235	GRHL2
ENSG00000083312	-0.453122084	4.795422744	7.276351945	0.011545662	0.126889482	TNPO1
ENSG00000083444	0.104280436	4.815129479	0.433317964	0.515584641	0.746894332	PLOD1
ENSG00000083454	-0.727630949	3.186312157	1.999281526	0.168075338	0.42951624	P2RX5
ENSG00000083457	0.452799372	2.053681624	2.977568073	0.095124283	0.326304344	ITGAE
ENSG00000083520	-0.480912137	3.740486478	8.133276729	0.007950853	0.10903904	DIS3
ENSG00000083535	-0.303771672	2.444818641	2.726993063	0.109510641	0.347759975	PIBF1
ENSG00000083544	0.167178129	3.211699173	0.744532335	0.395329658	0.658288065	TDRD3
ENSG00000083635	-0.597158061	0.031930812	2.097869338	0.158287065	0.416582035	NUFIP1
ENSG00000083642	-0.305465887	3.124563464	3.627419697	0.066849598	0.272627835	PDS5B
ENSG00000083720	-0.974757107	5.644960358	12.20693107	0.001556969	0.063100446	OXCT1
ENSG00000083750	-0.019618372	2.321528261	0.01081374	0.917897559	0.96602914	RRAGB
ENSG00000083799	-0.107824065	4.304933718	0.383120596	0.540795239	0.764455136	CYLD
ENSG00000083807	0.302074974	0.366734775	1.002134143	0.32511791	0.595947443	SLC27A5
ENSG00000083812	0.274979264	0.096823823	0.4709062	0.49804924	0.735471459	ZNF324
ENSG00000083814	0.015246422	2.036015455	0.005939575	0.939100975	0.974648937	ZNF671
ENSG00000083817	-0.882627052	0.571809097	6.820398849	0.014152921	0.136280892	ZNF416
ENSG00000083828	0.20661755	1.788719289	0.596755317	0.44610175	0.70035238	ZNF586
ENSG00000083838	0.491034476	1.706426565	3.453069107	0.073366301	0.286632618	ZNF446
ENSG00000083844	-0.020914623	3.316036081	0.01862513	0.892394585	0.955276226	ZNF264
ENSG00000083845	-0.066385594	5.756911099	0.123309896	0.728023645	0.875576982	RPS5
ENSG00000083857	-0.509049057	5.268255314	5.485250606	0.026292472	0.180429074	FAT1
ENSG00000083896	-0.078615183	4.928905161	0.312293406	0.580588655	0.789858549	YTHDC1
ENSG00000083937	-0.227626821	3.184621508	1.182519537	0.285845908	0.557317851	CHMP2B
ENSG00000084070	0.376425356	3.063523623	5.139057437	0.031068025	0.191774372	SMAP2
ENSG00000084072	0.04513654	3.379794989	0.07562336	0.785278481	0.903903276	PPIE
ENSG00000084073	-0.027828203	3.933507734	0.046013799	0.8316598	0.925110814	ZMPSTE24
ENSG00000084090	0.12028789	7.03573905	0.257239609	0.615878309	0.810577366	STARD7
ENSG00000084092	-0.412538567	2.35419859	2.207119849	0.148221969	0.402313946	NOA1
ENSG00000084093	-0.015596467	3.671010313	0.008841941	0.925734113	0.969340387	REST
ENSG00000084110	0.67767213	-1.393312309	1.767172403	0.194149838	0.463037681	HAL
ENSG00000084112	-0.273122318	4.94998434	1.158200318	0.290757184	0.561757369	SSH1
ENSG00000084207	0.204707662	6.454555634	1.5938079	0.216893252	0.488697027	GSTP1
ENSG00000084234	0.06433579	7.762606149	0.191900178	0.664602488	0.839653304	APLP2
ENSG00000084444	-0.030278409	0.339056047	0.005596102	0.940884525	0.975708564	FAM234B
ENSG00000084453	-0.413018886	-1.792253422	0.364474115	0.550749911	0.77000675	SLCO1A2
ENSG00000084463	-0.299520744	3.856500264	2.020645083	0.165894204	0.426728031	WBP11
ENSG00000084623	-0.403111134	5.103210954	4.190724054	0.049850335	0.240692469	EIF3I
ENSG00000084636	0.88174506	2.950867238	14.83080078	0.000602439	0.050577092	COL16A1
ENSG00000084652	0.0552822	4.050284247	0.091387872	0.764588983	0.895229182	TXLNA
ENSG00000084674	0.090010379	3.305464343	0.122995419	0.72835623	0.875576982	APOB
ENSG00000084676	-0.280671717	4.55991276	5.68830045	0.023871371	0.171592244	NCOA1
ENSG00000084693	0.144498247	2.154894115	0.430044729	0.517163251	0.748155317	AGBL5
ENSG00000084710	-0.998374662	0.197501756	6.950620521	0.013348273	0.133331806	EFR3B
ENSG00000084731	0.17203878	0.954870826	0.494354226	0.487627169	0.727382166	KIF3C
ENSG00000084733	-0.448453467	4.318204715	4.660465381	0.039321396	0.215880435	RAB10
ENSG00000084734	-0.254325184	-1.582394095	0.118101466	0.733594923	0.878224325	GCKR
ENSG00000084754	-0.207887593	7.337830325	1.428277332	0.241778341	0.513103697	HADHA
ENSG00000084764	0.259178092	4.646148368	1.598016779	0.216303302	0.487976416	MAPRE3
ENSG00000084774	0.309338368	2.668057728	1.714940595	0.200679537	0.471856422	CAD
ENSG00000085063	-0.379337581	7.067821185	4.471845691	0.043219105	0.224944452	CD59
ENSG00000085117	0.026372671	2.488940591	0.017441439	0.895848859	0.956965846	CD82
ENSG00000085185	0.159355077	2.181235541	0.504164703	0.483376371	0.724498321	BCORL1
ENSG00000085224	0.04996649	6.080841999	0.089731718	0.766666145	0.895772596	ATRX
ENSG00000085231	-0.441561695	4.288246553	5.059157794	0.032301263	0.196106601	AK6
ENSG00000085265	-0.155999601	-0.214982577	0.086797561	0.770398241	0.897260681	FCN1
ENSG00000085274	-0.719785875	2.589923942	9.782457624	0.00400291	0.083988914	MYNN
ENSG00000085276	-0.071490577	3.946083748	0.132405143	0.718604511	0.870558123	MECOM
ENSG00000085377	-0.269466162	3.878989429	1.766488786	0.194233607	0.463076833	PREP
ENSG00000085382	0.119964664	2.211090319	0.38798236	0.538255126	0.763170117	HACE1
ENSG00000085415	-0.743153131	2.317404218	9.576936737	0.00435118	0.08648531	SEH1L
ENSG00000085433	-0.42564996	2.525263376	4.193966671	0.049767663	0.240595939	WDR47
ENSG00000085449	-0.364584648	3.167321828	4.002076702	0.054934636	0.251472829	WDFY1
ENSG00000085465	-0.603825261	0.884636096	1.616714887	0.213706367	0.485750934	OVGP1
ENSG00000085491	-0.656735964	2.063641635	3.796426177	0.061148761	0.262110014	SLC25A24
ENSG00000085511	0.169759115	4.075509353	1.263487316	0.270258572	0.541787455	MAP3K4
ENSG00000085514	1.405508201	0.588121619	12.04314958	0.001655936	0.063790984	PILRA
ENSG00000085552	-0.378586921	-1.924341816	0.316343918	0.57815792	0.788491219	IGSF9
ENSG00000085563	-0.170195161	1.100210854	0.175109128	0.67870943	0.848746097	ABCB1
ENSG00000085644	0.530417991	3.292832013	3.895039589	0.058075775	0.257566565	ZNF213
ENSG00000085662	-0.085674056	5.513528119	0.155129646	0.696576925	0.858917612	AKR1B1
ENSG00000085719	-0.473535722	5.486307318	5.422558514	0.027093604	0.18245403	CPNE3
ENSG00000085721	-0.354648431	3.097355562	2.595860326	0.118031916	0.361296261	RRN3
ENSG00000085733	0.069577192	5.897011096	0.240080538	0.627853626	0.817642618	CTTN
ENSG00000085741	0.181628377	1.456436406	0.602611998	0.443901422	0.698421282	WNT11
ENSG00000085760	-0.31426078	3.944359551	3.080550904	0.089849488	0.316919387	MTIF2
ENSG00000085788	-0.115172846	4.234538151	0.570617988	0.456137032	0.706641912	DDHD2
ENSG00000085831	0.228919083	3.044834445	0.894192775	0.35219709	0.620912114	TTC39A
ENSG00000085832	-0.316213813	4.891081834	4.169956982	0.050383449	0.241315286	EPS15
ENSG00000085840	0.779473309	-1.128075109	1.26231833	0.270475625	0.542081026	ORC1
ENSG00000085871	0.472225106	4.753707647	8.278012106	0.00747411	0.106582352	MGST2
ENSG00000085872	0.070295973	3.296097232	0.186827941	0.668783708	0.84250944	CHERP
ENSG00000085978	-0.033328305	2.826104104	0.035681517	0.851497335	0.934223436	ATG16L1
ENSG00000085982	0.51876365	4.424954306	8.494626282	0.006817592	0.103436071	USP40
ENSG00000085998	0.110371224	5.900844965	0.563589366	0.458897686	0.708152041	POMGNT1
ENSG00000085999	0.282630701	0.333481104	0.333361009	0.568165784	0.78245739	RAD54L
ENSG00000086015	0.118648555	6.829844054	0.187314886	0.668379385	0.842285781	MAST2
ENSG00000086061	-0.841964883	4.12777536	9.967327879	0.003715299	0.082018082	DNAJA1
ENSG00000086062	-0.142960064	5.055259586	0.333469685	0.568103078	0.782441215	B4GALT1
ENSG00000086065	-0.495961581	3.10931298	2.48381083	0.12592739	0.371620153	CHMP5
ENSG00000086102	-0.132227644	4.214074043	0.456833906	0.504490055	0.740883816	NFX1
ENSG00000086189	-0.355721758	3.450560507	4.223300567	0.04902669	0.238440228	DIMT1
ENSG00000086200	-0.434084366	2.196330255	2.448985292	0.12850554	0.375376623	IPO11
ENSG00000086232	0.108077567	5.525676743	0.450758749	0.507315682	0.74271762	EIF2AK1
ENSG00000086288	0.371539733	-1.867748107	0.251194849	0.620038058	0.813055286	NME8
ENSG00000086289	-1.291537639	3.611770596	11.95032042	0.001715023	0.063790984	EPDR1
ENSG00000086300	0.04458522	-0.32906816	0.013832509	0.907190389	0.961947599	SNX10
ENSG00000086475	-0.041849619	3.090944523	0.069452025	0.794009622	0.908572346	SEPHS1
ENSG00000086504	0.400612846	4.392656916	5.171357977	0.030584295	0.190580872	MRPL28
ENSG00000086544	-0.334521794	3.058948045	1.493963788	0.231495325	0.502243778	ITPKC
ENSG00000086570	1.332904826	-0.258911878	7.779469518	0.00926117	0.11589152	FAT2
ENSG00000086589	0.219988802	3.921332375	2.025921488	0.165360734	0.426220578	RBM22
ENSG00000086598	-0.530703135	4.986151781	6.23363613	0.018497653	0.153197672	TMED2
ENSG00000086619	-0.096008318	2.349718014	0.384329677	0.540161445	0.764455136	ERO1B
ENSG00000086666	-1.179472603	3.543726412	14.45475612	0.000687412	0.05131501	ZFAND6
ENSG00000086712	-0.176868808	2.60908766	0.469671539	0.498608616	0.736070102	TXLNG
ENSG00000086717	-0.539282895	-1.84362382	0.388522817	0.537974128	0.762842147	PPEF1
ENSG00000086730	-0.49376211	0.955264253	1.500889805	0.230443445	0.500730822	LAT2
ENSG00000086758	-0.460860533	6.267057692	5.173886894	0.030546774	0.19042435	HUWE1
ENSG00000086827	-0.912231615	1.673305887	8.259392609	0.007533664	0.106817556	ZW10
ENSG00000086848	0.214477037	3.482248112	2.368020354	0.134741665	0.384040009	ALG9
ENSG00000086991	-0.007460311	0.05303231	0.000334379	0.985536546	0.993957231	NOX4
ENSG00000087008	0.377418091	2.308502496	3.8078429	0.060783819	0.2615123	ACOX3
ENSG00000087053	-0.021027897	3.556148432	0.024359901	0.877059716	0.949740806	MTMR2
ENSG00000087074	0.481204903	5.335939919	3.773400673	0.061892291	0.264117352	PPP1R15A
ENSG00000087076	1.202969256	0.26440202	6.922471575	0.013517884	0.133981919	HSD17B14
ENSG00000087077	0.520179867	3.108950391	6.52108858	0.016210477	0.144622702	TRIP6
ENSG00000087085	0.83505961	0.007720449	2.044279354	0.163520586	0.423580452	ACHE
ENSG00000087086	0.072178315	6.483611159	0.115628483	0.736288499	0.879756159	FTL
ENSG00000087087	0.243042521	4.668585151	1.434401794	0.240795501	0.512262699	SRRT
ENSG00000087088	0.003261909	2.234334414	0.00017696	0.989477935	0.995991	BAX
ENSG00000087095	-0.143747472	3.390241826	0.681092154	0.415983415	0.676389404	NLK
ENSG00000087111	-0.488774207	3.421506263	5.362026064	0.027892697	0.184368401	PIGS
ENSG00000087116	0.260341402	2.269373672	0.532131139	0.47159398	0.716048842	ADAMTS2
ENSG00000087152	0.006088194	3.518745108	0.000927893	0.975908892	0.991077792	ATXN7L3
ENSG00000087157	0.125727676	2.866351278	0.597855382	0.445687141	0.700130997	PGS1
ENSG00000087191	-0.034905394	5.211225408	0.061738702	0.805528974	0.91405601	PSMC5
ENSG00000087206	-0.108605322	3.191438008	0.439465554	0.512642892	0.745512309	UIMC1
ENSG00000087237	0.78419477	-0.507787225	1.714464576	0.200740273	0.471856422	CETP
ENSG00000087245	0.345258277	6.435666963	5.424752648	0.027065116	0.182416795	MMP2
ENSG00000087250	0.440850198	0.940459883	1.199398218	0.282501329	0.553875285	MT3
ENSG00000087253	-0.452997765	2.356241821	4.283671018	0.04754012	0.23575424	LPCAT2
ENSG00000087258	-0.047419731	2.975958056	0.030853008	0.861795858	0.939640222	GNAO1
ENSG00000087263	0.14181466	4.191350196	0.70430269	0.40824248	0.670175883	OGFOD1
ENSG00000087266	-0.73947994	3.787828137	11.07560711	0.002397913	0.070802847	SH3BP2
ENSG00000087269	-0.570485263	2.82021391	5.643657207	0.024381881	0.174039699	NOP14
ENSG00000087274	-0.164543772	5.82038598	1.692510703	0.203566062	0.475297038	ADD1
ENSG00000087299	-0.529103702	0.707233203	1.916712119	0.176835662	0.441988402	L2HGDH
ENSG00000087301	-0.193425604	0.896314953	0.307651994	0.583399702	0.791881311	TXNDC16
ENSG00000087302	0.094674374	5.342569071	0.46516032	0.500661746	0.737448239	RTRAF
ENSG00000087303	-0.483915644	3.958808943	4.485276635	0.042927814	0.224646783	NID2
ENSG00000087338	-0.364862226	1.233367365	1.341950607	0.256190401	0.527296121	GMCL1
ENSG00000087365	-0.21676554	4.699196967	2.440748032	0.12912433	0.375701149	SF3B2
ENSG00000087448	-0.199163193	2.816137306	1.228717546	0.276812593	0.548268906	KLHL42
ENSG00000087460	-0.06073421	9.993566413	0.119062349	0.732556865	0.877995324	GNAS
ENSG00000087470	-0.09551949	5.351651009	0.457248674	0.504298146	0.740809936	DNM1L
ENSG00000087494	0.666496128	-1.079457943	1.378621722	0.249938005	0.520998514	PTHLH
ENSG00000087495	-1.150118441	0.410860386	7.578035305	0.010110684	0.119848036	PHACTR3
ENSG00000087502	-0.168433329	4.537090848	1.664818728	0.207200546	0.478831605	ERGIC2
ENSG00000087510	0.521075963	-1.969278407	0.549316067	0.464588057	0.711801424	TFAP2C
ENSG00000087586	-0.296294596	0.806467192	0.672151276	0.419024959	0.678947787	AURKA
ENSG00000087589	-0.19245126	-1.673992612	0.096810481	0.757928534	0.891947168	CASS4
ENSG00000087842	0.076357468	1.601362392	0.106502602	0.746517327	0.885508888	PIR
ENSG00000087884	0.221202149	4.296353048	1.557313287	0.222093449	0.494451613	AAMDC
ENSG00000087903	0.824231795	2.981625264	5.765470619	0.023016365	0.16842099	RFX2
ENSG00000087995	0.047819853	1.704825733	0.059867479	0.808437527	0.915192051	METTL2A
ENSG00000088035	-0.137158664	1.235417701	0.29074722	0.593879514	0.796619363	ALG6
ENSG00000088038	0.212548268	3.490698556	1.956462376	0.17255147	0.43539117	CNOT3
ENSG00000088053	0.731821548	0.080071063	2.259989672	0.143624236	0.395483425	GP6
ENSG00000088179	-0.06194736	3.164840458	0.112810031	0.739397965	0.881481919	PTPN4
ENSG00000088205	-0.315806244	3.873663638	2.746949717	0.108277185	0.346724405	DDX18
ENSG00000088247	0.103244937	4.287869931	0.232145202	0.633572866	0.821403174	KHSRP
ENSG00000088256	-0.130945571	4.268599086	0.890571656	0.353159274	0.621719822	GNA11
ENSG00000088280	0.004366847	4.484240775	0.000371679	0.984751276	0.993957231	ASAP3
ENSG00000088298	0.008580893	2.468814274	0.001677115	0.967615803	0.98777503	EDEM2
ENSG00000088305	0.620042079	0.867722379	4.754188489	0.037530946	0.210617306	DNMT3B
ENSG00000088320	0.662342441	1.136187102	3.807714853	0.060787899	0.2615123	REM1
ENSG00000088325	0.774913597	-1.097118483	1.42217459	0.242762755	0.514121289	TPX2
ENSG00000088356	0.133369387	2.243276545	0.306089712	0.584352163	0.792407247	PDRG1
ENSG00000088367	-0.081915204	3.380507578	0.20198687	0.656480389	0.835510601	EPB41L1
ENSG00000088387	-0.328462905	4.084007659	3.653705242	0.065924931	0.27115579	DOCK9
ENSG00000088448	0.067088439	5.602889251	0.144650175	0.706487183	0.864886319	ANKRD10
ENSG00000088451	-0.588519901	1.262906955	4.079668618	0.052776422	0.246750667	TGDS
ENSG00000088538	-0.433504128	3.12763725	2.574752922	0.11947419	0.363381431	DOCK3
ENSG00000088543	0.067207946	4.346329841	0.119964877	0.731586122	0.877217752	C3orf18
ENSG00000088682	0.157805961	7.030608181	0.691104341	0.412617186	0.673346433	COQ9
ENSG00000088726	-0.326646884	0.048906642	0.758613102	0.390953437	0.654102547	TMEM40
ENSG00000088727	0.365733164	1.755482841	1.987992258	0.169241803	0.431408829	KIF9
ENSG00000088756	-0.784309844	0.450741691	3.924717231	0.05718515	0.255610129	ARHGAP28
ENSG00000088766	-0.462154174	5.426706573	8.657507337	0.006365174	0.10033971	CRLS1
ENSG00000088808	0.08083175	5.434874733	0.1957284	0.661490356	0.838135247	PPP1R13B
ENSG00000088812	-0.780155688	3.7806072	9.244903207	0.004985043	0.09111946	ATRN
ENSG00000088826	0.199042127	0.961417118	0.258698768	0.614883442	0.810101284	SMOX
ENSG00000088827	0.187350442	2.35895037	0.323813184	0.573729093	0.785870577	SIGLEC1
ENSG00000088832	0.225563318	5.117605638	1.118469027	0.299024108	0.569374515	FKBP1A
ENSG00000088833	-0.007706964	4.881204149	0.003561315	0.952824571	0.981465418	NSFL1C
ENSG00000088836	0.442421301	-0.705517754	0.560596559	0.460081406	0.709023406	SLC4A11
ENSG00000088854	0.07994341	4.777123615	0.313264142	0.580004222	0.78948447	C20orf194
ENSG00000088876	0.084338993	1.815580946	0.119696489	0.731874365	0.877357823	ZNF343
ENSG00000088881	0.24234922	1.097943337	0.543891974	0.466780767	0.712752674	EBF4
ENSG00000088882	0.240975185	-0.87875686	0.179521698	0.674927104	0.846222287	CPXM1
ENSG00000088888	-0.453523831	3.970100228	5.377913709	0.027680481	0.18369045	MAVS
ENSG00000088899	-0.724270472	2.91696592	12.51305795	0.001388659	0.062710204	LZTS3
ENSG00000088926	-0.551747437	-1.741392241	0.59032451	0.448537823	0.702023604	F11
ENSG00000088930	-0.286035371	3.866769244	5.240035451	0.029583154	0.18855746	XRN2
ENSG00000088986	0.385717319	4.519128111	2.792310906	0.105532698	0.34272934	DYNLL1
ENSG00000088992	-0.062253455	4.616385928	0.095899923	0.759032373	0.892220415	TESC
ENSG00000089006	-0.612873899	3.691867118	10.48544368	0.003021797	0.076688719	SNX5
ENSG00000089009	-0.22978069	3.035227854	0.787770243	0.382115458	0.647829331	RPL6
ENSG00000089012	1.242612889	-1.827427556	3.010812051	0.093383755	0.322931122	SIRPG
ENSG00000089022	-0.587144434	2.266791061	7.963285427	0.008553359	0.112098592	MAPKAPK5
ENSG00000089041	-0.394664471	0.21898014	0.921323602	0.345103905	0.614046798	P2RX7
ENSG00000089048	-0.032462923	4.406088315	0.013847434	0.907140569	0.961947599	ESF1
ENSG00000089050	-0.136263972	2.247953285	0.369187547	0.548200988	0.768849906	RBBP9
ENSG00000089053	0.187337097	5.197989976	2.017883102	0.166174275	0.426905659	ANAPC5
ENSG00000089057	-0.162375877	3.420786622	0.790408819	0.381330137	0.646955019	SLC23A2
ENSG00000089060	-0.134097677	2.81993328	0.597224603	0.445924804	0.700217778	SLC8B1
ENSG00000089063	-0.134349456	4.049198995	0.373754334	0.545752652	0.767023393	TMEM230
ENSG00000089091	0.827613188	0.156090246	6.377955754	0.017308103	0.148629042	DZANK1
ENSG00000089094	-0.147866117	2.412795871	0.682558381	0.415487844	0.676142062	KDM2B
ENSG00000089101	0.243615967	3.639820322	1.091993813	0.30470738	0.57503406	CFAP61
ENSG00000089123	-0.250515649	0.460473989	0.628425657	0.434404636	0.691032821	TASP1
ENSG00000089127	-0.233948572	2.132675278	0.642942448	0.429203032	0.68698891	OAS1
ENSG00000089154	-0.105409296	4.594049072	0.428907369	0.517713798	0.748643102	GCN1
ENSG00000089157	-0.280211339	5.366329812	1.50134858	0.230373981	0.500730763	RPLP0
ENSG00000089159	0.285022446	6.424156842	1.374762092	0.25058682	0.521625547	PXN
ENSG00000089163	0.123726221	0.895802436	0.128955657	0.72213238	0.872568967	SIRT4
ENSG00000089169	-0.068621787	-1.464768939	0.016455691	0.898817697	0.957778632	RPH3A
ENSG00000089177	-0.301390498	2.855371291	2.285966711	0.141426948	0.392310654	KIF16B
ENSG00000089195	-0.035234906	2.386509418	0.020177105	0.888030941	0.953684484	TRMT6
ENSG00000089199	-2.149244869	1.878650885	9.063505735	0.005373008	0.093428271	CHGB
ENSG00000089220	0.011982446	7.226255217	0.005372064	0.942077709	0.976484247	PEBP1
ENSG00000089225	-0.195352895	5.278765746	0.53536313	0.470263137	0.714822315	TBX5
ENSG00000089234	0.138141506	2.234197009	0.374815973	0.545186449	0.766947035	BRAP
ENSG00000089248	0.447736	3.845710147	7.924203545	0.008698778	0.112651189	ERP29
ENSG00000089250	0.431187445	-0.698672708	1.274864093	0.268157933	0.539973364	NOS1
ENSG00000089280	0.129384452	6.652852829	0.44622564	0.509442246	0.743531704	FUS
ENSG00000089289	-0.307922683	4.390193812	2.395043065	0.132621707	0.380469086	IGBP1
ENSG00000089327	0.051711631	4.065725518	0.042681386	0.837777582	0.928421471	FXYD5
ENSG00000089335	-0.089980617	3.583452299	0.328629093	0.57090947	0.784200043	ZNF302
ENSG00000089351	-0.072571559	3.734726173	0.116494528	0.735341563	0.879406538	GRAMD1A
ENSG00000089356	0.059810083	-1.551320366	0.007231555	0.932818168	0.972070731	FXYD3
ENSG00000089472	-0.033727364	3.150966899	0.02700652	0.87061219	0.945415543	HEPH
ENSG00000089486	0.564026723	5.258902955	8.301364764	0.007400139	0.106487098	CDIP1
ENSG00000089558	-0.708957089	-1.386464761	1.217463363	0.278978318	0.550640583	KCNH4
ENSG00000089597	-0.118773285	5.710611991	0.609838737	0.441209989	0.69632492	GANAB
ENSG00000089639	-0.276615847	0.274176705	0.583447175	0.45116663	0.703197299	GMIP
ENSG00000089682	-0.168142284	2.55372043	0.676542805	0.417526802	0.677531679	RBM41
ENSG00000089685	0.784985885	-0.974315507	1.586190338	0.217966082	0.4894196	BIRC5
ENSG00000089692	-0.041931841	-1.222135512	0.006649816	0.935570561	0.972866892	LAG3
ENSG00000089693	-0.144768977	5.724209241	0.79200146	0.380857257	0.64650993	MLF2
ENSG00000089723	-0.566596479	-1.335256456	0.793171301	0.380510456	0.646349989	OTUB2
ENSG00000089737	0.146235937	6.587298594	1.301966485	0.263238154	0.534270802	DDX24
ENSG00000089775	0.175386524	3.270713659	0.569305089	0.45665066	0.707009603	ZBTB25
ENSG00000089818	-0.371223228	2.816988759	3.558981305	0.069326434	0.277993751	NECAP1
ENSG00000089820	0.174051704	2.589832098	0.383428604	0.540633651	0.764455136	ARHGAP4
ENSG00000089847	1.311879013	-0.740921799	4.306565553	0.046989553	0.234811105	ANKRD24
ENSG00000089876	0.331474459	4.731384416	6.518241854	0.016231551	0.144726619	DHX32
ENSG00000089902	-0.579098353	2.749175565	5.745071955	0.023239054	0.169380589	RCOR1
ENSG00000089916	0.191270995	4.100152566	1.600169359	0.216002349	0.487727947	GPATCH2L
ENSG00000090006	0.334787759	5.590841727	2.318611313	0.138721564	0.388957432	LTBP4
ENSG00000090013	0.479204602	4.986884492	10.87477136	0.00259301	0.072207831	BLVRB
ENSG00000090020	0.143908806	3.710101585	0.567010534	0.457550576	0.707338737	SLC9A1
ENSG00000090054	-1.267754852	1.666158917	15.78190033	0.000433972	0.046924002	SPTLC1
ENSG00000090060	-0.275210235	5.397799809	2.878417993	0.100540306	0.335440962	PAPOLA
ENSG00000090061	0.163423701	3.867820597	1.062040333	0.311313327	0.581793613	CCNK
ENSG00000090097	0.618647904	4.654278306	9.140175951	0.00520518	0.0924404	PCBP4
ENSG00000090104	-0.24418949	0.602469552	0.102279208	0.751416128	0.887753404	RGS1
ENSG00000090238	0.672740851	5.323558618	5.345878049	0.028110228	0.184762172	YPEL3
ENSG00000090263	-0.041989423	4.128652663	0.023329399	0.879666898	0.950954415	MRPS33
ENSG00000090266	-0.07160502	6.354418333	0.087632848	0.769328884	0.89677936	NDUFB2
ENSG00000090273	0.07087854	3.526104076	0.183422931	0.671628679	0.844361478	NUDC
ENSG00000090316	0.189102758	4.494861677	2.288031006	0.141254043	0.392142687	MAEA
ENSG00000090339	-1.125848551	4.068781136	8.532964768	0.00670805	0.103061136	ICAM1
ENSG00000090372	0.396993364	5.276798214	2.525889783	0.12289233	0.367814587	STRN4
ENSG00000090376	-0.609380928	2.551500812	5.557206996	0.025404918	0.177626188	IRAK3
ENSG00000090382	-1.241143174	1.328938576	9.364841717	0.004745239	0.089835313	LYZ
ENSG00000090402	0.887298964	-1.976437206	2.161062545	0.152369725	0.407575741	SI
ENSG00000090432	0.005132353	3.854993492	0.000904228	0.976217994	0.991123768	MUL1
ENSG00000090447	0.128223297	0.408395308	0.122453129	0.728930875	0.875880783	TFAP4
ENSG00000090470	-0.377466145	2.67267572	2.6950541	0.111518613	0.35087229	PDCD7
ENSG00000090487	0.006275062	4.306365939	0.001728138	0.967127166	0.987581173	SPG21
ENSG00000090520	0.230536771	4.884129414	1.696571429	0.203039721	0.474501047	DNAJB11
ENSG00000090530	1.352523481	1.724664642	9.359136564	0.004756359	0.089835313	P3H2
ENSG00000090534	0.799993514	-0.442776849	3.578345854	0.068615279	0.276304617	THPO
ENSG00000090539	0.200713375	2.347452671	0.662611345	0.422307988	0.681964329	CHRD
ENSG00000090554	-0.145460823	2.06898476	0.159703886	0.692372737	0.856346947	FLT3LG
ENSG00000090565	0.290392288	3.84082594	2.72406417	0.109693028	0.347759975	RAB11FIP3
ENSG00000090581	0.292073314	3.625554469	2.593256856	0.118208715	0.36153611	GNPTG
ENSG00000090612	0.127464083	2.33652069	0.357926151	0.554328705	0.772478031	ZNF268
ENSG00000090615	0.027133057	4.209566641	0.036182644	0.850471002	0.933657355	GOLGA3
ENSG00000090621	-0.274589239	6.049753729	2.332057578	0.137624951	0.387084355	PABPC4
