entrezgene	hgnc_symbol	logFC_BC	PValue_BC	logFC_MUO	PValue_MUO	logFC_RA	PValue_RA	logFC_DCM	PValue_DCM
23288	IQCE	0.677052866610612	3.31761493960781e-14	0.087995256	0.083754288	0.138604322507252	0.0681862594950665	0.457297257515079	0.0082527064680984
56311	ANKRD7	-0.0969653358096065	0.684245724451248	-0.002982003	0.856198264	-0.0642144490516703	0.279498442620213	NA	NA
7434	VIPR2	0.792313999871906	0.0115274145425145	0.014029364	0.684648261	0.0053867273646957	0.939451803381649	-0.117631398141311	0.703652677525917
23554	TSPAN12	-0.667333700636981	1.45293382122368e-05	0.006112235	0.858623095	0.125390340525991	0.428670750418508	-0.301420798072922	0.229499762676557
6742	SSBP1	0.586182847228331	1.15492426180738e-14	-0.084176199	0.046844251	-0.0917722845174236	0.623134118020694	-0.271106198527676	0.182181514671908
3209	HOXA13	-0.0365989393636124	0.896239440717462	-0.088012694	0.07943658	NA	NA	NA	NA
79974	CPED1	-2.90769652242516	1.8803304820447e-43	-0.362653459	0.001756418	-0.100991616109723	0.358825210179051	-0.13055422942971	0.564573817123687
2128	EVX1	0.978657499943551	0.0170684401954495	0.001726424	0.96039229	-0.568851887105914	0.00504257848776612	NA	NA
11112	HIBADH	-0.716268210821482	2.73951208653153e-12	-0.483346124	2.66e-05	NA	NA	-0.216394281493561	0.399199230527093
8887	TAX1BP1	0.220206944348468	0.000177787921132929	-0.080566408	0.178707265	-0.0627264410929289	0.756277709564257	-0.0156013410339045	0.904655013530577
54504	CPVL	-0.596895208279803	0.000686520353004849	0.691214423	8.29e-06	2.75899190382474	1.08990615995617e-07	-0.34979925602108	0.265897959675823
1124	CHN2	0.396384276075673	0.0204051991992609	NA	NA	NA	NA	0.158617878950364	0.54403593939341
1124		0.396384276075673	0.0204051991992609	NA	NA	NA	NA	0.158617878950364	0.54403593939341
2887	GRB10	-0.134819416018484	0.212245876760479	0.060616629	0.316427663	-0.670484221139567	1.98649875260458e-05	-0.0105432583978256	0.956036337168245
83451	ABHD11	1.19509211285894	9.29221414617128e-23	0.183646065	0.003583375	-0.0392854343810569	0.692286802970253	0.646455501984006	0.00255121274697955
23242	COBL	-0.254939596345927	0.263773567293956	0.115147182	0.330525729	-0.262466521287483	0.00512153119122188	-0.0512995172045436	0.7460479322551
55033	FKBP14	0.117678366580995	0.222356553301476	0.331316268	0.001621168	0.467597353229511	0.143830556131548	-0.267988939665185	0.145359002830695
84725	PLEKHA8	0.486466484605043	1.20556710430633e-06	-0.078526089	0.086763706	NA	NA	0.146537368945808	0.643852482860369
6804	STX1A	1.69551754914567	5.16634280809941e-31	0.041774205	0.130472018	-0.177619007386651	0.0321293514779479	-0.168533527156607	0.654817132895261
10392	NOD1	-0.738946804885415	2.48259455507142e-20	0.119053433	0.089270437	-0.508819956811081	0.00508065963708034	-0.306147293560926	0.259595895039549
2617	GARS	0.860422464386563	6.26370770368359e-22	0.121180945	0.041204112	-0.566433977348833	0.0651220217395173	-0.629069418370102	0.0907500376213661
1395	CRHR2	-1.33069206885652	5.44278830085077e-08	0.027605329	0.447356374	-0.0293846103174653	0.605002678891877	-0.521135297981209	0.316018789537071
2051	EPHB6	-1.16619995123979	7.07408583732782e-10	0.025190081	0.426876839	-0.0306667871761901	0.80002360332092	-0.0455025167130481	0.892358572069785
84182	MINDY4	-0.263095257099179	0.033611751068235	NA	NA	NA	NA	-0.0440604855644841	0.867787256026547
2692	GHRHR	0.133666786657593	0.680027336607088	NA	NA	0.0154796598313895	0.758906034922621	NA	NA
835	CASP2	0.629763758226325	1.83502072088461e-12	0.187011718	0.001259295	0.00753317280694077	0.832930424125307	0.303425619675208	0.0825622029785432
51142	CHCHD2	0.60954560983351	2.28993610945818e-13	-0.097726002	0.117142096	-0.322069006753141	0.2523933842606	-0.309730413477573	0.294615497289039
6369	CCL24	-2.25551341779155	7.82301687148155e-10	0.090462821	0.538742943	0.207285755351576	0.0039641387043886	NA	NA
3315	HSPB1	1.31376759173434	1.79571647461549e-10	0.224190832	0.001283008	NA	NA	-0.193423023021199	0.723670565844612
4885	NPTX2	1.90517242307869	9.66079808908802e-12	0.002057756	0.952732779	0.255152855038655	0.602268575144263	-0.348612953723424	0.465082845723781
11333	PDAP1	0.514188293358439	2.58893625977225e-08	-0.003034317	0.935126985	0.114743349977651	0.345230304495351	0.142923819495161	0.414903107786361
8896	BUD31	0.463463035957211	9.68563642189184e-13	-0.018293108	0.726586837	-0.323855836205359	0.265124510162944	0.329209480549858	0.123727171229603
26024	PTCD1	0.360211827866675	6.2632185376587e-06	NA	NA	0.132052649717112	0.0957357551647306	0.022922174723344	0.92508993363406
1577	CYP3A5	-1.17050776344935	8.42762910844243e-11	-0.062761581	0.120895751	0.0988448225608471	0.272249521982343	-0.713930369407252	0.326672838229585
7586	ZKSCAN1	0.352283657324894	0.000529933056451322	-0.22026716	0.00058882	0.204615291496923	0.15339053215807	0.0430118834677354	0.701101594680184
8662	EIF3B	0.35106489060269	8.65398120227064e-07	-0.16090611	0.012144391	-0.79209227393158	0.00602960077274514	-0.097971011487217	0.584095275349618
29886	SNX8	0.199819258521387	0.0258397109571418	NA	NA	NA	NA	0.215108260139205	0.227626288739573
4521	NUDT1	0.78540117889485	1.92938118947341e-12	0.086007256	0.116467999	0.332800713967629	0.00380840933397356	0.25751560355426	0.289785553773961
5803	PTPRZ1	-1.52663855018135	2.1242660930267e-05	0.107317242	0.052282294	-0.303172845391806	0.00727280947079566	-0.629997053590378	0.15428736454637
6878	TAF6	0.466151114860644	1.70513777809326e-09	0.069283622	0.333773935	0.0685584604208751	0.703985332332007	0.296217127125568	0.102796208781507
8976	WASL	0.245462083269904	0.000590098845715042	-0.160121373	0.020402951	-0.183324616706037	0.0833739449566002	-0.19173553027532	0.200731830852666
23553	HYAL4	1.08968537721	0.00138285710843409	0.0194179	0.163549273	0.0765684265829747	0.346284720039912	1.32320753012255	0.0608239773322036
7965	AIMP2	0.591152818729824	1.05836332407402e-09	0.315220422	0.000422688	0.089432704151899	0.685003089127167	-0.347134063294773	0.270755380124919
7036	TFR2	3.10391333076773	5.88455541512059e-46	-0.008623397	0.698985333	0.0461302173310099	0.444492536780628	-0.92901106121749	0.182480326894968
29999	FSCN3	-0.80924671588809	1.23138128850036e-05	-0.008283344	0.773532594	0.177218904639262	0.00798772438533402	NA	NA
64598	MOSPD3	0.782717433533904	1.2366936445535e-13	-0.115600583	0.048751793	0.0928218357788948	0.582214949033716	0.0919373961233789	0.688357664173404
5118	PCOLCE	0.101962768319993	0.545036508498645	0.078962054	0.456784991	1.21396702197857	0.00480483929386098	0.125177082727358	0.564113926134157
26261	FBXO24	0.492371881451832	0.00270838889719551	0.004830498	0.87100971	0.0387471276926745	0.649871570888259	0.539354647723064	0.25846931122817
10842	PPP1R17	-1.20126117458112	0.00246422557813002	-0.020071848	0.449905514	0.0128482326836301	0.866682556006074	0.249556377042723	0.687253844748327
55131	RBM28	0.181505863678212	0.0394087312150933	0.021065846	0.737946692	-0.271312830467918	0.162568319764462	-0.216914576005314	0.220775510197593
84132	USP42	0.136967907994318	0.0216419552741377	0.049857006	0.250938308	NA	NA	-0.338527701796762	0.116246572174939
84132	USP42	0.136967907994318	0.0216419552741377	0.030046736	0.49671562	NA	NA	-0.338527701796762	0.116246572174939
3614	IMPDH1	0.754878513015946	8.37761354697425e-09	-0.332536973	0.00087928	0.964011337642551	3.88269575636772e-05	0.143375356211679	0.538665166043033
3268	AGFG2	-0.33114463740912	0.000545178249261949	-0.091238838	0.256053988	0.0247683831004251	0.621574761028832	0.0511886256328275	0.795290798837613
23658	LSM5	0.443818058770937	1.11979564869721e-11	-0.063877653	0.195487673	0.181385171554415	0.170072923026985	0.0211716225937169	0.902136778231396
5054	SERPINE1	1.30310109821819	9.93919313842876e-08	0.687334332	0.000551172	-1.01239233331876	0.113742114523331	-4.68440135997997	0.000544887521369991
1174	AP1S1	1.20361267899043	7.74697273303621e-46	0.025826591	0.380603611	0.0903760781732594	0.160669374786397	0.27220291565623	0.265646799935152
346606	MOGAT3	-0.357085551779803	0.482835676912941	-0.00330462	0.919731838	NA	NA	NA	NA
56913	C1GALT1	-0.282798868623844	0.00974110276005164	0.153512137	0.140275184	0.623323830599941	0.176193596188616	-0.315046024393314	0.0686016521246564
8985	PLOD3	0.607970454594672	7.18743519566152e-09	0.09601702	0.067236256	0.380253311277258	0.229660519125286	0.462454382301085	0.00661343984313177
6119	RPA3	0.709146655855336	5.84808463736107e-22	-0.227033342	0.000437787	0.534275527465287	0.000178563792971128	-0.00459317664660032	0.981791136753896
10467	ZNHIT1	0.390590881394452	8.72546131889875e-05	0.0718471	0.297566266	0.213218729098843	0.413226126280884	0.253283954156553	0.309503816071555
24146	CLDN15	-0.441023524304419	0.000481966433705394	0.182948521	0.025017373	-0.0883001869847617	0.495472193870327	0.546803819348402	0.0673186021368478
135935	NOBOX	-0.621703280228177	0.583392226832684	-0.015180316	0.52102733	NA	NA	NA	NA
113263	GLCCI1	0.097879559884848	0.438890113695015	NA	NA	NA	NA	-0.302258872829965	0.165554094779061
93408	MYL10	0.196429493580298	0.747796499924799	-0.007603237	0.893576278	0.0951851373414767	0.398961422015453	NA	NA
9678	PHF14	0.371290823155751	3.97265558187328e-09	-0.111101424	0.103892182	-0.116238016550879	0.222827137719743	0.0552674382648722	0.781764923366145
4899	NRF1	-0.0347009922427244	0.427319926892438	-0.075090679	0.192235602	-0.0951247600099849	0.123878425858852	0.0666744418527999	0.742063059932589
54664	TMEM106B	0.246464656653454	0.019884203993789	-0.084123881	0.186429158	0.49078949634764	0.0660319945704442	-0.181204503712148	0.34613855743241
2146	EZH2	2.17517591759498	1.87573858278057e-56	0.20020403	0.021055368	0.352719728866551	0.00156157303317602	-0.0310228969481409	0.928712883880606
95681	CEP41	0.370148055261107	3.37676389381852e-05	0.08304269	0.048747191	-0.0380431788867623	0.674298092702953	0.205124883431274	0.471218763533027
643641	ZNF862	-0.12810949431711	0.226087239951556	-0.066580639	0.119871347	0.185454476086055	0.0818621682172017	0.441208798349663	0.0624748373716454
6424	SFRP4	-0.121358431098838	0.600379508578165	2.08356585	3.42e-06	1.58340318435377	0.0618753322247545	2.01434686905616	0.000362708546637421
4232	MEST	-1.56094931105856	2.25444670736227e-15	0.126552037	0.185749151	0.953029637351419	0.160596096110134	0.256073503254525	0.580196293277794
4223	MEOX2	-2.56334855001857	2.22039652695995e-33	-0.321812221	0.013528125	-0.918473296180525	0.176214456640383	0.762649598921445	0.00142693356728162
57037	ANKMY2	-0.529954800892835	2.71202327110054e-11	-0.203717913	0.066469826	0.366316164386213	0.281334009195036	-0.0306984200427749	0.88095039025371
653857	ACTR3C	0.291596316478278	0.0212699969490988	-0.048252649	0.165798208	NA	NA	0.514813258330037	0.232740713501144
653857	ACTR3C	0.291596316478278	0.0212699969490988	0.008544922	0.791385231	NA	NA	0.514813258330037	0.232740713501144
11281	POU6F2	-2.02305246640615	1.33242828638444e-07	-0.050755092	0.320705623	0.177430002823366	0.0381566459918852	-0.211570139752586	0.60455787557679
27075	TSPAN13	1.61777156865119	4.04569137017375e-27	-0.741734097	1.16e-05	1.64505479337002	7.84100708600373e-05	-0.358609831040873	0.0996110967003913
5919	RARRES2	-1.52335203634245	4.12855415995369e-14	-0.525826588	0.008233568	1.49441433412398	0.0022002987501783	0.958608932212004	0.0366640699126481
10551	AGR2	2.70791007849223	1.71230271132189e-14	0.004281178	0.784137686	0.147737124473579	0.0942059723286639	NA	NA
196	AHR	-0.5139080057572	8.51555925963634e-05	0.458600727	0.001088356	NA	NA	-0.118924856911969	0.415267819381936
54927	CHCHD3	0.068079286946975	0.524722728057778	-0.1920166	0.002961849	-0.340258630118834	0.111903757355043	-0.429327707105676	0.140647715526375
26157	GIMAP2	0.0106103716551801	0.938767266442173	0.185381207	0.000922445	NA	NA	-0.136160475739004	0.713411703860345
28959	TMEM176B	-0.100350583702012	0.505971389163844	0.36089216	0.020944893	2.77948937012497	3.09784409164005e-07	0.684024068136814	0.0408271119480756
2737	GLI3	0.239986132728601	0.072716030199646	0.080357145	0.53005193	0.139076971129593	0.509657992103372	-0.111076563303448	0.588225182054402
5683	PSMA2	0.416113755998359	6.99858145362578e-08	-0.105538505	0.213533172	NA	NA	-0.584681935743568	0.118863765026766
64983	MRPL32	0.254235340956556	1.69108448790899e-05	-0.317121233	1.74e-06	NA	NA	-0.190956627269172	0.264255856655756
55744	COA1	0.246167338448984	3.66056574377313e-05	-0.132952009	0.010976848	0.0850442998525089	0.28918458240931	0.188306006796617	0.415736655727446
644	BLVRA	0.529561854546776	9.65192114899588e-07	0.14831543	0.021738192	0.963355036903033	9.19928215746884e-05	-0.126276023509117	0.387050643135902
55665	URGCP	0.0222028147159329	0.731855134135276	NA	NA	NA	NA	0.235207715848076	0.280913442328513
55069	TMEM248	0.188271832345829	1.81897961771282e-05	0.039358956	0.441157716	0.00614229020801993	0.978226259689172	-0.112440563033976	0.438113412115476
6009	RHEB	0.329074812982817	2.7114742965919e-05	-0.173130577	0.010837037	-0.727930338399075	0.000704335806588124	-0.132767076643662	0.574355792609397
51422	PRKAG2	-0.31560453003752	2.52902497362629e-05	-0.347098214	0.000178751	-0.404891463765852	0.00306928734768785	-0.349729873025421	0.122605520843968
165	AEBP1	1.25661254368594	6.6090899364717e-13	NA	NA	-0.189089148974569	0.736271730337645	0.922057426703654	0.0015545183286467
5425	POLD2	0.632479460619121	4.89871262672492e-12	-0.024152483	0.721834469	-0.48998561113245	0.0459904221902986	0.115757561804392	0.475494849207799
58498	MYL7	-0.80932552721233	0.0455582779281718	0.018755232	0.605126257	-0.0824598835343431	0.209213847653171	0.43259222478027	0.37536359264602
2645	GCK	-1.15487247530873	3.8570892851713e-09	0.062569753	0.136140929	0.0135779335999273	0.83923577379055	-0.11202187635918	0.776959567742837
9275	BCL7B	-0.0891859139958874	0.300143412454857	0.067818776	0.301360616	-0.361940808114873	0.104531953378777	0.214721815259869	0.137992206390112
10652	YKT6	0.658075241059007	7.40082906308085e-18	0.135951452	0.007356135	0.285550009369941	0.0154152107758549	-0.147488596283102	0.271326167666592
26608	TBL2	0.851672963728352	8.03480578638098e-39	-0.069405691	0.242226876	0.114415468675221	0.129657996197437	-0.35560309653852	0.109476766808397
168391	GALNTL5	-0.36052767046529	0.581498514028329	-0.027962819	0.118534365	NA	NA	NA	NA
7461	CLIP2	0.0934013945985411	0.350140968785199	0.129446849	0.067815642	0.0408911506939238	0.761364146646027	0.125921602183793	0.500099445181312
7458	EIF4H	0.00966603502623783	0.859113464490158	-0.155029296	0.00054846	NA	NA	-0.395630085745498	0.173828994913377
3984	LIMK1	1.08495261583472	9.49265946430077e-29	0.312430246	4.93e-05	0.111795108610659	0.0366382128582751	0.0169472559552073	0.925609137356134
55064	SPATA6L	-0.152983772131604	0.357905340137127	-0.025503976	0.556315258	-0.226111379125965	0.0174927460733794	0.540794333368464	0.203266690466952
6505	SLC1A1	2.72794740165976	7.1331354527359e-20	0.106288364	0.370394652	-0.561559298009565	0.00345861235635052	-0.121946064033786	0.710650533583914
9355	LHX2	4.14891514655501	6.40050633267067e-27	0.029061453	0.52366014	-0.0693014181725471	0.142960379916686	NA	NA
2218	FKTN	0.325209147771813	0.00042272368229855	0.090628487	0.209950494	0.184185674618448	0.146632158296661	-0.097917973774698	0.615806216729522
83856	FSD1L	0.57407781553067	0.000456915837849921	0.084254672	0.052397279	NA	NA	0.238900131776729	0.314267498293192
79937	CNTNAP3	-2.25666043720772	1.03963529837576e-22	NA	NA	NA	NA	0.271188645598625	0.582984247863664
10927	SPIN1	0.151215902898483	0.0337479902357345	0.082135883	0.241249059	-0.109924369759794	0.586307539990341	-0.0456542508224552	0.736851076897456
54981	NMRK1	-0.476499031927003	6.86320201277427e-08	-0.549298968	0.003054361	0.737236848189067	0.0052049944805534	0.214248100391373	0.470311684781299
23731	TMEM245	-0.922995991706012	5.89845908873816e-21	-0.11390904	0.13885841	NA	NA	-0.361845463612757	0.03427166021476
158471	PRUNE2	-1.11747491476577	1.10777579111274e-07	-0.122828892	0.240511107	0.281913335275729	0.213147051208207	0.53346993392922	0.128871986297997
1955	MEGF9	0.146049089277046	0.221306982687121	1.15058245	0.003307343	0.0270224604072613	0.762174978229516	-0.427965836120201	0.260808525040495
9830	TRIM14	0.850062527941016	9.44343130760088e-13	0.348911831	0.00038074	0.496582586870516	7.42634128884738e-05	0.578345580274965	0.201105961374616
7464	CORO2A	1.44609396674124	2.22261399983876e-21	0.10626221	0.0051389	0.0919240146209934	0.312057200141193	0.533057602063294	0.150850372906419
7046	TGFBR1	0.157728831222773	0.191358504141394	-0.148768834	0.122002729	0.0870281970597744	0.473630003474858	-0.232647893354958	0.215559620620591
10952	SEC61B	0.531950422793825	1.00554112569805e-09	0.061767577	0.343077055	0.286532763252062	0.0314583140588866	-0.355363069271618	0.125518234602036
727	C5	-0.459099230323882	0.000399492438003114	-0.567374094	0.000284395	-0.338494951166235	0.0172494367999707	0.58273944592197	0.144329507688768
4969	OGN	-2.19568815863063	3.24872889803679e-17	0.798252654	0.028028901	1.84865510657658	0.0136248194533055	0.3638695754769	0.399279063874231
54829	ASPN	2.1163953665589	6.65914486170066e-16	0.75179618	0.024575516	2.33181627421959	0.00359684359012219	1.00628221662004	0.0153341026288612
1842	ECM2	-2.45010240777638	1.31215590571796e-30	0.035888685	0.751336527	0.591387378886997	0.130549537952515	0.19579199712551	0.607844742233811
7091	TLE4	-1.17260726776888	7.62298907324714e-21	0.207798545	0.002373641	0.127825295454233	0.357082168967502	-0.106611663351481	0.545684818043401
26468	LHX6	-1.37827361676704	1.37924833957536e-14	0.137015205	0.001015403	0.0492814287895103	0.780033987043139	0.533716875602207	0.0215936130318166
22949	PTGR1	-0.104307213739344	0.381621604025236	-0.323730469	0.10477312	NA	NA	-0.158831818827911	0.631031276247227
64420	SUSD1	0.0424147469760963	0.626368765962203	0.221941268	0.172991268	NA	NA	-0.858318533311076	0.0244026352382785
259	AMBP	1.0672190429525	0.00115979124711741	-0.021658761	0.288243416	-0.0576607724188443	0.372062234525011	NA	NA
80709	AKNA	-0.21649626995544	0.0706675481917536	-0.046578542	0.647955047	NA	NA	-0.158086225737786	0.546367361072824
80709	AKNA	-0.21649626995544	0.0706675481917536	-0.017368863	0.839910753	NA	NA	-0.158086225737786	0.546367361072824
944	TNFSF8	0.239802315935111	0.170161132615177	0.80254255	5.4e-05	0.196327055558883	0.0169320290867965	NA	NA
1759	DNM1	-0.476055918815339	0.00246502528681595	0.477015904	0.04445922	-0.213070111245785	0.700281381148769	0.89625378548236	0.00194071223162881
2022	ENG	-0.526164961937333	0.000109306010974066	0.266008649	0.038687235	0.770284868160484	0.00776330337582348	0.647376864952596	0.00603474922415488
203	AK1	0.216438087412264	0.0474498821426517	0.002999441	0.97043708	0.198438545200592	0.227803481965467	0.174756509300263	0.264609223110758
55664	CDC37L1	-0.248121842252281	0.00365271510808086	-0.394147601	0.015986477	-0.991296427360095	4.16129957428852e-05	-0.454176806520787	0.160583191847749
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN2	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN1	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN2	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN1	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN2	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN1	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN2	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN1	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN2	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN1	0.827466114360268	0.000130334384130582	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN2	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN1	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN2	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN1	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN2	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN1	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN2	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN1	0.827466114360268	0.000130334384130582	0.018511092	0.547191596	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN2	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN1	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.50589084925153	0.479463462044352
6013	RLN2	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN1	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	-0.0663704100579938	0.450412604827119	0.680524203533483	0.386379370882816
6013	RLN2	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN1	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6013	RLN2	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6013	RLN1	0.827466114360268	0.000130334384130582	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.680524203533483	0.386379370882816
6019	RLN2	1.74746102716841	5.53596136182463e-10	0.049080983	0.074717208	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
6019	RLN2	1.74746102716841	5.53596136182463e-10	0.001220701	0.930498116	0.00657250201585935	0.935189876454742	0.50589084925153	0.479463462044352
55848	PLGRKT	0.824001643232374	9.39552945403372e-13	0.026009695	0.5108581	0.968859158616431	2.44808677590962e-06	0.317305679282955	0.272994731932392
54662	TBC1D13	-0.542777540750067	3.78150622536647e-15	-0.034214566	0.718433196	0.199454717381617	0.0217293264317709	0.240858461554936	0.176281500879751
57589	RIC1	-0.269069559186158	0.00313236545237411	-0.068760463	0.253236557	NA	NA	-0.415202606094676	0.0517283270400729
23081	KDM4C	-0.00821352814581379	0.899058971386266	0.059692383	0.163212694	0.0670650120704694	0.335067459592307	-0.0575286939081523	0.792675667641892
23081	KDM4C	-0.00821352814581379	0.899058971386266	0.069850377	0.38762009	0.0670650120704694	0.335067459592307	-0.0575286939081523	0.792675667641892
81704	DOCK8	-0.533694123138574	1.85224922272583e-06	-0.029959542	0.680120691	NA	NA	0.420440833063481	0.124685066323839
23189	KANK1	-1.83259346548753	1.7083508232423e-33	-0.038364955	0.49102186	-0.970554853168784	0.00189009010882367	-0.27785023898764	0.201732201620686
1993	ELAVL2	2.93071972106256	5.53697323470177e-24	0.033412386	0.232313799	-0.0638260481072268	0.404032593537574	-1.66848978450339	0.0426588774027665
23413	NCS1	0.676988644299375	1.10607686365719e-06	0.257228306	9.94e-05	-0.0684526755953456	0.38188395174573	-0.318260567445181	0.422484623474429
7016	TESK1	-0.40342503397983	5.06648772398248e-05	NA	NA	-0.237368633431732	0.10518814524931	0.0489375485563389	0.822478600476599
57582	KCNT1	-0.549967171931703	0.0126032149334299	0.027832031	0.293913736	NA	NA	-0.314889935604186	0.247962585856699
